sample_id,dataset,subdataset,label,source_file,n_wavelengths,nm_400,nm_410,nm_420,nm_430,nm_440,nm_450,nm_460,nm_470,nm_480,nm_490,nm_500,nm_510,nm_520,nm_530,nm_540,nm_550,nm_560,nm_570,nm_580,nm_590,nm_600,nm_610,nm_620,nm_630,nm_640,nm_650,nm_660,nm_670,nm_680,nm_690,nm_700
paper_spectra__papersci__0068,paper_spectra,papersci,papersci_0068,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,46.81,47.63,48.68,49.56,50.03,49.76,48.38,46.05,43.58,41.23,39.1,37.76,37.34,37.5,38.22,40.13,44.71,52.45,62.62,71.86,77.59,80.64,82.21,82.98,83.71,84.46,85.21,85.95,86.73,87.49,88.29
paper_spectra__papersci__0069,paper_spectra,papersci,papersci_0069,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,46.79,47.61,48.68,49.6,50.11,49.81,48.39,46.06,43.53,41.15,39,37.67,37.28,37.4,38.11,40.04,44.62,52.54,63.58,74.92,83.47,89.24,92.72,94.67,96.23,97.61,98.91,100.11,101.32,102.54,103.78
paper_spectra__papersci__0070,paper_spectra,papersci,papersci_0070,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,10.99,9.88,8.99,8.61,8.49,8.43,8.44,8.55,8.65,8.65,8.74,9.21,9.59,10.02,12.01,17.57,29.02,44.4,61.35,75.21,83.47,87.93,90.17,91.17,92.07,93.02,93.98,94.81,95.64,96.5,97.47
paper_spectra__papersci__0071,paper_spectra,papersci,papersci_0071,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,11.27,10.15,9.31,8.97,8.85,8.77,8.79,8.9,8.98,8.98,9.12,9.63,10.03,10.49,12.49,17.94,29.22,43.94,58.88,69.54,75.05,77.88,79.43,80.16,80.92,81.73,82.54,83.29,84.05,84.86,85.71
paper_spectra__papersci__0072,paper_spectra,papersci,papersci_0072,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,11.27,10.2,9.35,9.02,8.91,8.84,8.85,8.96,9.04,9.05,9.19,9.71,10.11,10.56,12.52,17.97,29.08,43.84,59.86,73.16,81.95,87.67,91.19,93.26,95.09,96.77,98.35,99.78,101.14,102.54,104.09
paper_spectra__papersci__0073,paper_spectra,papersci,papersci_0073,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,44.55,44.7,44,42.4,39.45,35.4,31.21,27.39,24.16,21.49,19.34,18.19,17.7,17.45,18.03,19.92,24.06,31.48,43.3,57.86,71.08,80.69,86.12,88.76,90.57,91.96,93.17,94.21,95.16,96.1,97.09
paper_spectra__papersci__0074,paper_spectra,papersci,papersci_0074,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,43.61,43.76,43.15,41.63,38.83,34.93,30.84,27.1,23.92,21.28,19.17,18.02,17.52,17.32,17.9,19.76,23.86,31.22,42.55,55.53,66.04,72.86,76.46,78.15,79.41,80.49,81.43,82.27,83.11,83.97,84.8
paper_spectra__papersci__0075,paper_spectra,papersci,papersci_0075,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,45.02,45.2,44.63,43.22,40.56,36.79,32.82,29.15,25.96,23.29,21.15,19.98,19.42,19.18,19.8,21.74,25.84,33.06,44.25,57.72,69.91,79.43,85.76,89.55,92.39,94.74,96.68,98.36,99.97,101.48,102.95
paper_spectra__papersci__0076,paper_spectra,papersci,papersci_0076,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,10.19,9.37,8.69,8.32,7.92,7.33,6.77,6.34,5.99,5.69,5.53,5.72,5.84,5.82,6.34,7.72,10.25,15.44,25.14,39.28,54.96,69.11,78.93,84.33,87.55,89.73,91.38,92.63,93.8,94.96,96.12
paper_spectra__papersci__0077,paper_spectra,papersci,papersci_0077,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,10.11,9.3,8.67,8.27,7.84,7.29,6.75,6.32,5.96,5.67,5.51,5.68,5.81,5.84,6.33,7.66,10.2,15.39,25,38.78,53.25,64.99,72.08,75.49,77.52,78.99,80.14,81.11,82.01,82.88,83.84
paper_spectra__papersci__0078,paper_spectra,papersci,papersci_0078,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,10.24,9.43,8.77,8.37,7.96,7.39,6.83,6.38,6.03,5.73,5.58,5.76,5.88,5.9,6.41,7.81,10.37,15.55,25.15,39.03,54.11,67.61,77.4,83.42,87.58,90.61,92.92,94.86,96.63,98.29,100.04
paper_spectra__papersci__0079,paper_spectra,papersci,papersci_0079,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,7.86,7.36,7.03,7.09,7.29,7.47,7.75,8.22,8.72,9.05,9.39,10.04,10.46,10.68,12.21,16.93,27.14,41.67,58.78,73.47,82.4,87.07,89.23,90.12,90.94,91.78,92.67,93.45,94.21,95.04,95.98
paper_spectra__papersci__0080,paper_spectra,papersci,papersci_0080,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,7.5,7.07,6.77,6.83,7,7.12,7.32,7.67,8.05,8.29,8.56,9.15,9.54,9.77,11.06,15.16,24.64,38.4,53.54,64.84,70.66,73.48,74.91,75.56,76.25,76.93,77.68,78.36,79.04,79.75,80.52
paper_spectra__papersci__0081,paper_spectra,papersci,papersci_0081,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,7.62,7.17,6.88,6.95,7.13,7.24,7.45,7.81,8.2,8.43,8.68,9.32,9.72,9.9,11.2,15.37,24.75,38.78,55.54,70.38,80.42,86.78,90.53,92.65,94.45,96.16,97.74,99.1,100.46,101.86,103.4
paper_spectra__papersci__0082,paper_spectra,papersci,papersci_0082,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,51.2,55.23,58.1,58.94,58.64,56.76,54.16,51.55,49.32,47.65,46.7,46.76,47.62,49.24,52.19,57.37,65.32,74.11,81.95,86.86,89.05,90.11,90.69,90.99,91.41,91.93,92.49,93.09,93.69,94.38,95.1
paper_spectra__papersci__0083,paper_spectra,papersci,papersci_0083,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,47.48,51.26,53.88,54.64,54.41,52.81,50.56,48.27,46.21,44.49,43.39,43.17,43.75,44.89,47.07,50.92,56.81,62.81,67.72,70.57,71.91,72.63,73.14,73.46,73.88,74.32,74.77,75.3,75.87,76.41,76.95
paper_spectra__papersci__0084,paper_spectra,papersci,papersci_0084,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,49.84,53.52,56.05,56.76,56.47,54.75,52.39,50.05,48.01,46.46,45.57,45.67,46.48,47.91,50.63,55.33,62.51,70.92,79.58,86.29,90.19,92.54,94.02,95.03,96.04,97.05,98.08,99.01,100.02,101.12,102.27
paper_spectra__papersci__0085,paper_spectra,papersci,papersci_0085,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,51.65,51.62,52.18,53.86,57.09,61.65,67.35,73.73,79.53,83.43,85.42,86.09,85.86,85.1,83.46,80.82,77,72.85,68.84,65.54,62.92,61.48,61.75,63.28,65.24,66.5,66.02,65.21,66.8,71.41,77.54
paper_spectra__papersci__0086,paper_spectra,papersci,papersci_0086,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,50.67,50.62,51.15,52.67,55.47,59.27,63.69,68.17,71.88,74.22,75.4,75.87,75.89,75.58,74.77,73.36,71.07,68.31,65.46,62.94,60.87,59.71,60,61.32,63.02,64.12,63.75,63.16,64.58,68.39,73.25
paper_spectra__papersci__0087,paper_spectra,papersci,papersci_0087,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,51.01,51.07,51.69,53.27,56.21,60.32,65.39,71.15,76.72,80.83,83.21,84.13,83.94,82.98,81.15,78.33,74.49,70.43,66.6,63.48,61.03,59.67,59.97,61.46,63.43,64.71,64.32,63.63,65.18,69.68,75.79
paper_spectra__papersci__0088,paper_spectra,papersci,papersci_0088,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,9.19,8.81,8.73,9.18,10.16,11.74,14.28,18.68,26.12,36.48,49.25,60.99,69.1,72.55,72.29,69.52,64.75,59.53,54.63,50.33,46.62,43.7,42.72,43.32,44.73,45.73,44.75,42.22,41.38,44.67,51.92
paper_spectra__papersci__0089,paper_spectra,papersci,papersci_0089,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,9.11,8.74,8.68,9.11,10.1,11.65,14.17,18.51,25.87,35.96,47.61,57.26,63.1,65.36,65.21,63.49,60.26,56.41,52.5,48.85,45.59,42.97,42.04,42.61,43.95,44.89,44.01,41.65,40.86,43.96,50.6
paper_spectra__papersci__0090,paper_spectra,papersci,papersci_0090,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,9.19,8.8,8.72,9.16,10.15,11.71,14.24,18.63,26.01,36.18,48.28,59.03,66.4,69.59,69.41,66.96,62.71,58,53.53,49.56,46.1,43.38,42.42,42.97,44.33,45.33,44.42,42.01,41.18,44.32,51.21
paper_spectra__papersci__0091,paper_spectra,papersci,papersci_0091,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,25.66,25.76,26.33,27.85,30.75,34.99,41,49.06,57.98,65.15,69.14,69.68,67.2,63.06,57.64,50.95,43.59,37.35,32.31,28.57,25.64,23.58,22.97,23.65,24.87,25.61,24.89,23.69,24.36,27.85,33.77
paper_spectra__papersci__0092,paper_spectra,papersci,papersci_0092,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,25.28,25.4,25.99,27.51,30.38,34.51,40.25,47.59,55.1,60.64,63.49,63.91,62.29,59.27,55.04,49.37,42.66,36.72,31.82,28.12,25.24,23.21,22.61,23.28,24.49,25.22,24.52,23.35,23.99,27.44,33.31
paper_spectra__papersci__0093,paper_spectra,papersci,papersci_0093,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,26.39,26.51,27.07,28.56,31.4,35.48,41.2,48.7,56.78,63.17,66.73,67.31,65.2,61.5,56.66,50.61,43.74,37.78,32.93,29.29,26.39,24.36,23.73,24.36,25.54,26.29,25.59,24.41,25.04,28.5,34.38
paper_spectra__papersci__0094,paper_spectra,papersci,papersci_0094,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,25.36,25.48,26.06,27.61,30.5,34.7,40.7,48.79,57.77,65.02,69.04,69.61,67.14,62.92,57.42,50.68,43.25,36.97,31.94,28.21,25.29,23.23,22.63,23.3,24.51,25.27,24.57,23.38,24.05,27.5,33.4
paper_spectra__papersci__0095,paper_spectra,papersci,papersci_0095,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,25.27,25.42,26.02,27.51,30.35,34.47,40.18,47.47,54.99,60.53,63.38,63.81,62.17,59.21,55,49.38,42.71,36.8,31.92,28.26,25.36,23.33,22.73,23.38,24.56,25.33,24.61,23.42,24.05,27.51,33.39
paper_spectra__papersci__0096,paper_spectra,papersci,papersci_0096,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,25.13,25.27,25.86,27.38,30.22,34.32,40.07,47.61,55.78,62.33,65.99,66.59,64.47,60.67,55.75,49.59,42.62,36.61,31.68,28.03,25.17,23.12,22.53,23.19,24.39,25.13,24.46,23.34,23.97,27.35,33.15
paper_spectra__papersci__0097,paper_spectra,papersci,papersci_0097,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,55.01,54.86,54.48,54.41,55.35,57.32,60.35,64.84,70.58,75.86,79.58,81.74,82.84,83.42,83.51,83.41,83.04,82.53,82.1,81.64,81.04,80.34,79.97,80.14,80.89,81.83,82.61,83.26,84.13,85.49,87.55
paper_spectra__papersci__0098,paper_spectra,papersci,papersci_0098,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,53.95,53.83,53.45,53.38,54.22,55.98,58.68,62.47,66.94,70.76,73.27,74.7,75.47,75.86,76.04,76.11,76.04,75.88,75.73,75.61,75.39,75.07,74.91,75.19,75.89,76.69,77.37,77.99,78.77,79.92,81.53
paper_spectra__papersci__0099,paper_spectra,papersci,papersci_0099,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,54.43,54.29,53.9,53.81,54.68,56.57,59.44,63.66,69.05,74.08,77.76,80,81.26,81.88,82.07,82,81.66,81.23,80.82,80.39,79.82,79.16,78.82,79.06,79.89,80.91,81.71,82.43,83.36,84.86,87.12
paper_spectra__papersci__0100,paper_spectra,papersci,papersci_0100,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,10.09,9.84,9.92,10.49,11.59,13.33,16.06,19.91,24.66,30.37,38.99,49.22,55.95,55.91,51.49,45.13,38.07,32.19,27.54,24.02,21.25,19.27,18.63,19.03,19.99,20.45,19.44,17.87,17.98,20.89,26.73
paper_spectra__papersci__0101,paper_spectra,papersci,papersci_0101,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,10.04,9.82,9.92,10.49,11.57,13.32,16.05,19.89,24.6,30.24,38.66,48.35,54.54,54.55,50.67,44.79,38.01,32.25,27.66,24.12,21.33,19.34,18.69,19.09,20.02,20.46,19.44,17.86,17.93,20.84,26.68
paper_spectra__papersci__0102,paper_spectra,papersci,papersci_0102,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,10.02,9.81,9.89,10.45,11.56,13.3,16.01,19.84,24.53,30.17,38.56,48.4,54.87,54.87,50.73,44.63,37.78,32.01,27.42,23.9,21.14,19.17,18.51,18.88,19.82,20.26,19.24,17.69,17.78,20.64,26.4
paper_spectra__papersci__0103,paper_spectra,papersci,papersci_0103,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,33.12,32.46,31.88,32.08,33.28,35.46,39.14,44.65,51.35,57.69,63.28,66.9,66.68,63.09,57.64,50.95,43.75,37.85,33.38,30.51,28.69,27.81,28.17,29.52,31.35,32.57,32.1,31.27,32.73,37.29,43.98
paper_spectra__papersci__0104,paper_spectra,papersci,papersci_0104,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,33.16,32.52,31.97,32.18,33.39,35.56,39.16,44.39,50.51,55.95,60.38,63.08,62.93,60.3,55.88,50.1,43.44,37.76,33.4,30.56,28.75,27.91,28.3,29.64,31.45,32.66,32.18,31.38,32.82,37.31,43.83
paper_spectra__papersci__0105,paper_spectra,papersci,papersci_0105,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,33.37,32.73,32.19,32.41,33.64,35.79,39.4,44.74,51.08,56.97,62.07,65.37,65.24,61.98,56.92,50.64,43.76,37.98,33.58,30.74,28.92,28.03,28.39,29.74,31.52,32.77,32.3,31.45,32.9,37.41,43.94
paper_spectra__papersci__0106,paper_spectra,papersci,papersci_0106,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,34.6,38.86,41.89,43.7,45.81,48.45,52.06,56.54,61.1,64.63,66.96,68.38,69.27,69.92,70.04,69.84,69.81,70.03,70.11,69.5,68.38,67.64,68.04,69.1,70.38,71,69.99,68.47,69.19,73.06,78.27
paper_spectra__papersci__0107,paper_spectra,papersci,papersci_0107,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,34.67,38.84,41.79,43.56,45.64,48.25,51.86,56.27,60.71,64.11,66.25,67.55,68.42,68.98,69.09,68.9,68.9,69.07,69.11,68.6,67.58,66.92,67.29,68.31,69.51,70.1,69.23,67.8,68.51,72.17,76.87
paper_spectra__papersci__0108,paper_spectra,papersci,papersci_0108,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,34.44,38.65,41.66,43.5,45.64,48.27,51.87,56.33,60.8,64.23,66.48,67.87,68.81,69.39,69.49,69.33,69.3,69.53,69.57,69.01,67.92,67.22,67.59,68.68,69.98,70.61,69.7,68.23,68.98,72.78,77.88
paper_spectra__papersci__0109,paper_spectra,papersci,papersci_0109,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,11.39,9.99,9.05,8.78,8.89,9.28,10.28,12.26,15.33,19.75,28.12,41.14,55.76,64.26,65.74,63.23,58.33,53.14,48.61,45.11,42.69,41.2,41.19,42.39,44.31,45.85,45.67,44.33,44.69,48.61,55.46
paper_spectra__papersci__0110,paper_spectra,papersci,papersci_0110,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,11.04,9.67,8.79,8.52,8.6,8.98,9.94,11.82,14.78,19.12,27.42,40.13,53.46,60.5,61.75,59.98,56.15,51.72,47.58,44.29,41.95,40.5,40.52,41.69,43.53,45.05,44.94,43.68,44.04,47.76,54.09
paper_spectra__papersci__0111,paper_spectra,papersci,papersci_0111,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,11.83,10.43,9.51,9.26,9.39,9.85,10.92,12.97,16.12,20.58,28.72,41.02,54.58,62.41,63.67,61.12,56.17,50.87,46.19,42.56,40.06,38.5,38.46,39.69,41.68,43.32,43.33,42.16,42.56,46.36,53.08
paper_spectra__papersci__0112,paper_spectra,papersci,papersci_0112,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,37.12,36.35,34.38,32.93,32.97,33.43,36.19,43.36,52.52,60.14,65.8,68.73,67.77,64.17,59.19,52.97,45.98,40.01,35.09,31.18,27.87,25.5,24.63,25.06,26.1,26.52,25.18,23.42,24.07,28.06,34.66
paper_spectra__papersci__0113,paper_spectra,papersci,papersci_0113,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,37.18,36.44,34.54,33.12,33.14,33.6,36.3,43.12,51.56,58.18,62.7,64.98,64.37,61.66,57.63,52.22,45.79,40.07,35.25,31.41,28.15,25.75,24.89,25.33,26.34,26.76,25.44,23.68,24.3,28.28,34.88
paper_spectra__papersci__0114,paper_spectra,papersci,papersci_0114,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,36.93,36.27,34.4,32.99,33,33.42,36.07,42.89,51.55,58.73,64.06,66.9,66.16,62.88,58.24,52.34,45.66,39.78,34.89,31.01,27.74,25.34,24.48,24.91,25.93,26.33,24.99,23.24,23.88,27.83,34.39
paper_spectra__papersci__0115,paper_spectra,papersci,papersci_0115,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,25.13,26.99,28.97,31.1,34.53,39.28,45.59,53.57,62.43,69.99,74.97,77.16,77.2,76.06,73.7,70,65.06,60.08,55.42,51.06,46.81,43.9,43.79,45.19,46.72,46.51,42.38,36.75,36.31,43.43,55
paper_spectra__papersci__0116,paper_spectra,papersci,papersci_0116,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,25.14,26.97,28.92,31.07,34.49,39.23,45.45,53.01,60.81,66.85,70.46,71.97,72.06,71.36,69.76,67.05,63.12,58.9,54.69,50.61,46.49,43.67,43.51,44.87,46.32,46.08,42.01,36.46,36.01,43,54.21
paper_spectra__papersci__0117,paper_spectra,papersci,papersci_0117,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,25.11,26.94,28.92,31.04,34.42,39.13,45.35,53.07,61.46,68.51,73.16,75.26,75.3,74.24,72.05,68.56,63.94,59.27,54.8,50.55,46.42,43.64,43.48,44.87,46.38,46.19,42.14,36.64,36.21,43.14,54.45
paper_spectra__papersci__0118,paper_spectra,papersci,papersci_0118,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,24.84,26.71,28.65,30.72,34.09,38.87,45.33,53.57,62.76,70.53,75.5,77.55,77.46,76.34,73.97,70.29,65.34,60.39,55.76,51.39,47.11,44.27,44.2,45.56,47.01,46.66,42.35,36.71,36.39,43.65,55.38
paper_spectra__papersci__0119,paper_spectra,papersci,papersci_0119,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,25.09,26.96,28.89,30.97,34.3,39.01,45.25,52.93,60.95,67.15,70.82,72.33,72.41,71.67,70.08,67.38,63.47,59.3,55.19,51.15,47.08,44.31,44.19,45.52,46.9,46.54,42.32,36.78,36.45,43.58,54.82
paper_spectra__papersci__0120,paper_spectra,papersci,papersci_0120,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,25.05,26.91,28.82,30.9,34.24,38.95,45.2,53.01,61.5,68.59,73.25,75.32,75.4,74.32,72.16,68.71,64.17,59.59,55.23,51.09,47.01,44.23,44.11,45.44,46.84,46.56,42.4,36.87,36.52,43.55,54.78
paper_spectra__papersci__0121,paper_spectra,papersci,papersci_0121,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,11.24,10.31,9.56,9.24,9.18,9.25,9.58,10.24,11.1,12.05,13.38,15.36,17.23,18.68,22.37,32.5,50.27,67.02,78.9,85.19,88.16,89.88,90.93,91.45,92.08,92.73,93.43,94.1,94.79,95.64,96.58
paper_spectra__papersci__0122,paper_spectra,papersci,papersci_0122,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,11.04,10.16,9.42,9.09,9.03,9.12,9.45,10.08,10.93,11.89,13.22,15.16,17.04,18.52,22.19,32.12,48.48,62.06,70.28,74.12,76.01,77.21,78.09,78.59,79.18,79.81,80.5,81.19,81.85,82.58,83.44
paper_spectra__papersci__0123,paper_spectra,papersci,papersci_0123,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,11.23,10.32,9.55,9.22,9.17,9.26,9.57,10.21,11.09,12.03,13.35,15.32,17.23,18.73,22.47,32.41,49.13,64.6,76.28,83.61,87.97,90.94,92.99,94.34,95.74,96.99,98.15,99.12,100.22,101.6,103.14
paper_spectra__papersci__0124,paper_spectra,papersci,papersci_0124,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,37.68,36.41,35.28,34.68,34.5,34.76,35.52,36.72,38.36,40.23,42.4,44.84,47.42,49.63,51.79,54.04,56.18,58.19,60.59,63.47,66.58,69.96,73.46,76.68,79.78,82.53,84.8,86.76,88.56,90.23,92.02
paper_spectra__papersci__0125,paper_spectra,papersci,papersci_0125,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,37.49,36.2,35.07,34.4,34.21,34.46,35.2,36.4,38,39.83,41.95,44.28,46.76,48.83,50.81,52.84,54.77,56.57,58.64,61.02,63.59,66.3,68.99,71.39,73.66,75.66,77.32,78.8,80.14,81.4,82.72
paper_spectra__papersci__0126,paper_spectra,papersci,papersci_0126,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\papersci.asc,31,37.51,36.22,35.07,34.44,34.28,34.54,35.27,36.49,38.13,39.97,42.08,44.47,47.03,49.09,51.17,53.31,55.38,57.29,59.55,62.31,65.3,68.56,71.98,75.3,78.55,81.61,84.23,86.53,88.74,90.78,93.08
