sample_id,dataset,subdataset,label,source_file,n_wavelengths,nm_400,nm_410,nm_420,nm_430,nm_440,nm_450,nm_460,nm_470,nm_480,nm_490,nm_500,nm_510,nm_520,nm_530,nm_540,nm_550,nm_560,nm_570,nm_580,nm_590,nm_600,nm_610,nm_620,nm_630,nm_640,nm_650,nm_660,nm_670,nm_680,nm_690,nm_700
paper_spectra__cardboardsci__0143,paper_spectra,cardboardsci,cardboardsci_0143,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,48.58,47.9,46.98,46.02,45.16,44.59,44.41,44.44,44.82,45.46,46.36,47.35,48.2,48.68,49.05,49.39,49.67,49.75,49.66,49.25,48.58,47.7,46.92,46.22,45.64,45.27,45.16,45.41,46.05,46.95,48.05
paper_spectra__cardboardsci__0144,paper_spectra,cardboardsci,cardboardsci_0144,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,49.03,48.33,47.38,46.37,45.51,44.94,44.74,44.78,45.15,45.81,46.72,47.69,48.52,49.05,49.36,49.7,49.99,50.07,49.95,49.56,48.9,48.01,47.19,46.5,45.95,45.53,45.41,45.71,46.39,47.24,48.31
paper_spectra__cardboardsci__0145,paper_spectra,cardboardsci,cardboardsci_0145,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,38.66,40.17,41,41.16,41.48,41.88,42.53,43.28,43.83,44.04,44.07,44.1,43.96,43.66,43.5,43.67,43.97,44.29,44.62,45.1,45.58,46.22,47.29,48.67,50.37,52.39,54.56,57.34,60.76,64.35,68.55
paper_spectra__cardboardsci__0146,paper_spectra,cardboardsci,cardboardsci_0146,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,38.15,39.62,40.49,40.67,41.04,41.43,42.07,42.81,43.36,43.59,43.62,43.64,43.51,43.19,43.05,43.25,43.57,43.86,44.17,44.68,45.14,45.8,46.84,48.2,49.94,51.93,54.09,56.83,60.21,63.77,67.92
paper_spectra__cardboardsci__0147,paper_spectra,cardboardsci,cardboardsci_0147,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,38.63,40.08,40.92,41.08,41.41,41.79,42.44,43.2,43.73,43.94,43.98,44,43.85,43.51,43.38,43.54,43.85,44.17,44.55,45.04,45.5,46.15,47.22,48.59,50.32,52.35,54.53,57.3,60.72,64.32,68.47
paper_spectra__cardboardsci__0148,paper_spectra,cardboardsci,cardboardsci_0148,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,34.52,58.7,84.29,96.17,98.78,96.2,93.21,91.66,90.45,89.2,88.5,87.89,87.11,86.74,86.55,86.63,86.95,87.34,87.95,88.81,89.83,91.15,92.76,94.3,95.76,97.03,98.11,99.17,100.18,101.09,102.1
paper_spectra__cardboardsci__0149,paper_spectra,cardboardsci,cardboardsci_0149,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,34.31,58.33,83.75,95.52,97.99,95.32,92.32,90.77,89.54,88.31,87.63,87.1,86.37,86,85.9,85.97,86.23,86.58,87.17,88.06,89.03,90.27,91.8,93.28,94.65,95.83,96.88,97.93,98.94,99.83,100.78
paper_spectra__cardboardsci__0150,paper_spectra,cardboardsci,cardboardsci_0150,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,33.96,58,83.61,95.6,98.26,95.64,92.62,91.1,89.9,88.64,87.94,87.38,86.61,86.21,86.04,86.12,86.38,86.72,87.31,88.21,89.27,90.63,92.3,94.04,95.69,97.03,98.21,99.4,100.47,101.45,102.52
paper_spectra__cardboardsci__0151,paper_spectra,cardboardsci,cardboardsci_0151,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,50.93,49.92,48.47,47.03,45.74,45.07,45.04,45.22,45.69,46.6,47.82,48.94,49.76,49.97,49.73,49.45,49.82,50.77,51.7,51.71,50.37,48.39,46.97,46.66,47.33,48.24,48.69,48.76,49.16,50.56,53.53
paper_spectra__cardboardsci__0152,paper_spectra,cardboardsci,cardboardsci_0152,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,50.3,49.35,47.95,46.54,45.3,44.65,44.62,44.79,45.29,46.21,47.43,48.55,49.36,49.56,49.32,49.05,49.43,50.35,51.28,51.29,49.99,48.02,46.61,46.31,47,47.92,48.37,48.43,48.84,50.24,53.2
paper_spectra__cardboardsci__0153,paper_spectra,cardboardsci,cardboardsci_0153,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,50.57,49.59,48.2,46.78,45.54,44.89,44.86,45.03,45.52,46.46,47.67,48.77,49.58,49.79,49.52,49.26,49.67,50.61,51.5,51.53,50.24,48.28,46.87,46.56,47.21,48.13,48.61,48.65,49.04,50.42,53.36
paper_spectra__cardboardsci__0154,paper_spectra,cardboardsci,cardboardsci_0154,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,68.9,78.23,85.71,88.56,89.94,90.06,90.11,90.44,90.88,91.18,91.63,92.14,92.4,92.91,93.38,93.99,94.56,95.1,95.69,96.29,96.78,97.33,97.95,98.52,99.18,99.84,100.62,101.48,102.41,103.25,104.14
paper_spectra__cardboardsci__0155,paper_spectra,cardboardsci,cardboardsci_0155,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,68.51,77.28,84.01,86.3,87.29,87.2,87.07,87.24,87.52,87.75,88.07,88.48,88.82,89.24,89.62,90.2,90.78,91.31,91.92,92.53,93.09,93.66,94.28,94.87,95.55,96.26,97.01,97.9,98.82,99.62,100.47
paper_spectra__cardboardsci__0156,paper_spectra,cardboardsci,cardboardsci_0156,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,66.81,76.19,83.68,86.58,88.07,88.35,88.51,89,89.53,90.01,90.6,91.26,91.79,92.38,93.01,93.73,94.66,95.54,96.43,97.37,98.2,99.01,99.87,100.73,101.65,102.59,103.54,104.61,105.73,106.74,107.82
paper_spectra__cardboardsci__0157,paper_spectra,cardboardsci,cardboardsci_0157,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,49.07,68.1,82.9,87.8,89.22,88.83,88.42,88.5,88.69,88.85,89.2,89.64,89.93,90.56,91.03,91.53,92.14,92.65,93.21,93.77,94.27,94.79,95.32,95.83,96.46,97.08,97.81,98.77,99.66,100.41,101.25
paper_spectra__cardboardsci__0158,paper_spectra,cardboardsci,cardboardsci_0158,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,48.69,66.83,80.11,83.87,84.79,84.18,83.62,83.55,83.61,83.67,83.89,84.24,84.46,84.96,85.39,85.91,86.46,86.9,87.47,88.06,88.59,89.09,89.7,90.24,90.84,91.5,92.2,93.06,93.9,94.68,95.53
paper_spectra__cardboardsci__0159,paper_spectra,cardboardsci,cardboardsci_0159,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,48.81,67.6,82.07,86.86,88.3,87.96,87.63,87.78,88.12,88.41,88.89,89.48,89.95,90.74,91.44,92.21,93.04,93.77,94.61,95.45,96.23,97.01,97.79,98.57,99.44,100.31,101.27,102.38,103.5,104.49,105.57
paper_spectra__cardboardsci__0160,paper_spectra,cardboardsci,cardboardsci_0160,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,25.41,51.93,85.26,104.94,110.22,106.82,102.44,100.14,98.44,96.76,95.89,95.25,94.46,94.28,94.36,94.68,95.09,95.47,96.05,96.75,97.43,98.1,98.71,99.36,100.15,100.93,101.76,102.78,103.8,104.64,105.55
paper_spectra__cardboardsci__0161,paper_spectra,cardboardsci,cardboardsci_0161,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,24.66,50.88,83.77,102.63,107.06,103.4,98.99,96.68,94.94,93.28,92.49,91.9,91.18,91,91.12,91.47,91.93,92.33,92.91,93.64,94.33,94.98,95.68,96.32,97.07,97.87,98.71,99.7,100.68,101.53,102.47
paper_spectra__cardboardsci__0162,paper_spectra,cardboardsci,cardboardsci_0162,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,24.84,51.08,84.23,103.81,109.11,105.84,101.56,99.37,97.78,96.19,95.45,94.89,94.14,93.99,94.16,94.61,95.14,95.69,96.48,97.41,98.31,99.21,100.07,100.88,101.87,102.89,103.91,105.1,106.28,107.28,108.35
paper_spectra__cardboardsci__0163,paper_spectra,cardboardsci,cardboardsci_0163,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,52.11,60.68,67.24,69.46,70.73,71.09,71.45,72.11,72.6,72.65,72.49,72.24,71.73,71.22,70.97,71.02,71.23,71.38,71.37,71.2,70.91,70.95,71.64,72.74,74.17,75.98,78.18,81.18,84.76,88.16,91.63
paper_spectra__cardboardsci__0164,paper_spectra,cardboardsci,cardboardsci_0164,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,51.58,60.2,66.86,69.14,70.4,70.71,71.07,71.72,72.2,72.25,72.06,71.8,71.29,70.8,70.58,70.66,70.9,71.02,71.01,70.84,70.57,70.62,71.34,72.4,73.84,75.65,77.85,80.78,84.24,87.56,90.93
paper_spectra__cardboardsci__0165,paper_spectra,cardboardsci,cardboardsci_0165,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,51.57,60.16,66.79,69.03,70.3,70.63,71,71.65,72.12,72.18,72.02,71.79,71.27,70.78,70.55,70.59,70.85,70.99,70.95,70.79,70.53,70.6,71.28,72.35,73.81,75.6,77.8,80.8,84.36,87.73,91.23
paper_spectra__cardboardsci__0166,paper_spectra,cardboardsci,cardboardsci_0166,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,67.83,76.16,82.74,85.46,87.1,87.65,88.08,88.73,89.47,90.08,90.74,91.45,91.97,92.58,93.19,93.87,94.56,95.14,95.84,96.61,97.26,97.94,98.67,99.34,100.1,100.93,101.8,102.76,103.73,104.7,105.7
paper_spectra__cardboardsci__0167,paper_spectra,cardboardsci,cardboardsci_0167,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,67.27,75.55,82.02,84.61,86.11,86.56,86.9,87.45,88.06,88.58,89.19,89.81,90.29,90.91,91.44,92.04,92.72,93.31,94.02,94.79,95.42,96.09,96.83,97.49,98.27,99.09,99.96,100.93,101.9,102.83,103.78
paper_spectra__cardboardsci__0168,paper_spectra,cardboardsci,cardboardsci_0168,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,67.4,75.78,82.43,85.13,86.76,87.32,87.75,88.44,89.17,89.83,90.58,91.34,91.95,92.65,93.29,94.07,94.86,95.59,96.42,97.3,98.12,98.93,99.78,100.64,101.59,102.57,103.55,104.64,105.74,106.8,107.95
paper_spectra__cardboardsci__0169,paper_spectra,cardboardsci,cardboardsci_0169,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,50.31,58.27,63.94,65.55,66.36,66.31,66.74,67.64,68.2,68.23,68.05,67.94,67.76,67.61,67.77,68.53,69.85,71.06,71.94,72.34,72.32,72.48,73.16,74.07,75.29,76.73,78.33,80.48,83.18,85.95,88.79
paper_spectra__cardboardsci__0170,paper_spectra,cardboardsci,cardboardsci_0170,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,49.48,57.47,63.2,64.84,65.63,65.62,66.04,66.96,67.5,67.53,67.38,67.27,67.08,66.95,67.16,67.88,69.2,70.42,71.3,71.68,71.69,71.86,72.49,73.4,74.64,76.09,77.72,79.82,82.47,85.18,87.99
paper_spectra__cardboardsci__0171,paper_spectra,cardboardsci,cardboardsci_0171,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,50.04,58.03,63.72,65.34,66.15,66.1,66.52,67.43,68,68.02,67.84,67.74,67.53,67.38,67.58,68.37,69.65,70.84,71.72,72.1,72.09,72.25,72.92,73.8,75.01,76.49,78.13,80.2,82.86,85.7,88.57
paper_spectra__cardboardsci__0172,paper_spectra,cardboardsci,cardboardsci_0172,E:\Python projects\spetrum_data_from_uef\uef_spectral_data\extracted\paper_spectra\cardboardsci.asc,31,44.88,58.08,69.75,74.08,75.42,74.89,74.14,73.95,73.86,73.82,74.13,74.53,74.81,75.31,75.87,76.15,76.02,75.79,75.85,76.1,76.44,76.89,77.63,78.63,79.86,81,81.91,82.72,83.38,84.06,85.02
