x,y,Y,X,Z,L,a,b,C,h
0.065340415706,0.283940846518,5,1.15059908617,11.4587025036,26.7347653842,-74.7350135744,-63.43521994,98.02728897,220.324659718
0.184185905573,0.787058333838,5,1.17009056162,0.182678712315,26.7347653842,-74.1203399817,38.0937278611,83.3364080181,152.799359557
0.198212015214,0.777471109049,5,1.27472270614,0.156384433156,26.7347653842,-70.9323205715,39.2453262646,81.0653423806,151.045188762
0.0702699418022,0.26504036754,5,1.32564602242,12.5394047863,26.7347653842,-69.4436573933,-67.6169811065,96.925113805,224.236435443
0.212096363096,0.767431514671,5,1.38185857006,0.133380776276,26.7347653842,-67.8439986265,40.2528068035,78.8866059936,149.31874279
0.225886577251,0.756948423531,5,1.49208697864,0.113382885044,26.7347653842,-64.8289214314,41.1286452122,76.77469968,147.608216222
0.0749614684298,0.247859595257,5,1.5121760437,13.6605350221,26.7347653842,-64.2955739729,-71.7084365875,96.3121005394,228.119804345
0.239620220726,0.746042592016,5,1.60594196156,0.096088262329,26.7347653842,-61.8667561509,41.8860898178,74.7123820853,145.900541739
0.0793589015643,0.232422321728,5,1.70721342456,14.8053502691,26.7347653842,-59.3474945883,-75.6614081776,96.1601466374,231.889978767
0.253324833929,0.734738286094,5,1.72391202911,0.081232189766,26.7347653842,-58.941740196,42.5367343684,72.6877053432,144.182987354
0.267014998974,0.723069324355,5,1.84639971563,0.06856656988,26.7347653842,-56.0426932169,43.0914446744,70.6941020675,142.443176345
